data-start,data-end,data-today,data-intro,data-group1-consent,data-group1-coordinates,data-group1-coordinates-altitude,data-group1-coordinates-accuracy,data-group1-interviewer,data-group1-subcounty,data-group1-village,data-group2-gender,data-group2-age,data-group2-education,data-group2-career_g-career,data-group2-career_g-career_other,data-group2-resisdence_time,data-group2-birth_place,data-group2-farm_role,data-group2-ownership_by,data-group2-tenure,data-group2-farming_year,data-group2-river_dist,data-group2-farm_size,data-group2-landuse_g-landuse,data-group2-landuse_g-landuse_other,data-group2-crop_g-crop,data-group2-crop_g-crop_other,data-group3-invasion,data-group3-giraffe_action_g-giraffe_action,data-group3-giraffe_action_g-giraffe_action_other,data-group3-giraffe_attractants_g-giraffe_attractants,data-group3-giraffe_attractants_g-giraffe_attractants_other,data-group3-invasion_frq,data-group3-invasion_time,data-group3-invasion_trend,data-group3-income_impact,data-group3-harvest1,data-group3-harvest2,data-group4-reduc_imp,data-group4-using_measure,data-group4-measures_g-measures,data-group4-measures_g-measures_other,data-group3.1-effectiveness1,data-group3.1-effectiveness2,data-group3.1-effectiveness3,data-group3.1-effectiveness4,data-group3.1-effectiveness5,data-group3.1-effectiveness6,data-group3.1-effectiveness7,data-effectiveness_thoughts-eff_resn1,data-effectiveness_thoughts-eff_resn2,data-effectiveness_thoughts-eff_resn3,data-effectiveness_thoughts-eff_resn4,data-effectiveness_thoughts-eff_resn5,data-effectiveness_thoughts-eff_resn6,data-effectiveness_thoughts-eff_resn7,data-effectiveness_thoughts-eff_resn8,data-effectiveness_thoughts-eff_resn9,data-effectiveness_thoughts-eff_resn10,data-effectiveness_thoughts-eff_resn11,data-effectiveness_thoughts-eff_resn12,data-effectiveness_thoughts-eff_resn13,data-effectiveness_thoughts-eff_resn14,data-impro_mtd,data-impro_mtd1,data-try_new,data-new_mtd,data-trial_resn_g-trial_resn,data-trial_resn_g-trial_resn_other,data-bar_new_g-bar_new,data-bar_new_g-bar_new_other,data-sol_appr_g-sol_appr,data-sol_appr_g-sol_appr_other,data-req_try_new_g-req_try_new,data-req_try_new_g-req_try_other,data-lead_training_g-lead_training,data-lead_training_g-lead_training_other,data-time_training-time_training,data-time_training-pick_day,data-mgt_plc_g-mgt_plc,data-mgt_plc_g-mgt_plc_other,data-group5-do_repo,data-group5-no_repo_why_g-no_repo_why,data-group5-no_repo_why_g-no_repo_other,data-group5-repo_where,data-group5-repo_how_g-repo_how,data-group5-repo_how_g-repo_how_other,data-group5-past_repo,data-group5-issu_addr,data-group5-feedback,data-group5-sat_fdbck_g-sat_fdbck,data-group5-sat_fdbck_g-sat_fdbck_other,data-group5-receive_info,data-group5-receiving_CH_g-receiving_CH,data-group5-receiving_CH_g-receiving_CH_other,data-group5-interested_knowing,data-group5-receiving_CH1_g-receiving_CH1,data-group5-receiving_CH1_g-receiving_CH1_other,data-group5-advice_g-advice,data-group5-advice_g-advice_other,data-group6-conservation,data-group6-group6.1-cons_yes1,data-group6-group6.1-cons_yes2,data-group6-group6.1-cons_yes3,data-group6-group6.1-cons_yes4,data-group6-group6.1-cons_yes5,data-group6-group6.2-cons_no1,data-group6-group6.2-cons_no2,data-group6-group6.2-cons_no3,data-group6-group6.2-cons_no4,data-group6-part_in_conser,data-group6-invol_inst,data-group6-aware_pa,data-group6-prot_area,data-group6-prot_area_other,data-group6-cons_org_g-cons_org,data-group6-cons_org_g-cons_org_other,data-group6-group6.3-cons_feeling1,data-group6-group6.3-cons_feeling2,data-group6-group6.3-cons_feeling3,data-group6-group6.3-cons_feeling4,data-group6-group6.3-remarks,data-meta-audit,data-meta-instanceID
13/01/22 10:19,13/01/22 10:32,13/01/22, ,yes,"-0.5376832,39.678793",96.4,4.855,owino,garissa,bour_algy,male,29 to 39,secondary,laborer, ,less_than_5_years,no,attendant, ,group,don't know,more_than_2km_but_less_than_3km,6_10Ha,agriculture, ,"mangoes, bananas, lemons, others",Guava,yes,"destroy_crops, destroy_property", ,crops, ,dry,night,no_change,partial_loss,Don't know,NA,extremely_important,yes,"guard, fire, fence", ,moderately,Highly, ,moderately, , , ,Bar giraffes but they often break through, ,Chases giraffe away, , , ,They are afraid of fire, , , , , , , ,yes,Wire fencing,extreme_interest,I eonthave any particular one but would interested to know any, , ,"don't_know_other_methods, expensive_equipment", ,"Indivudually, farmers_association", ,"information, technical_support, training", ,conservation_org, ,afternoon_weekend,sunday,farm, ,no,I_don't_know_where, , , , ,no, , ,prevention, ,no, , ,extreme_interest,community_meeting, ,owner, ,yes,strongly_disagree,strongly_agree,strongly_disagree,strongly_disagree,strongly_agree, , , , ,no, ,no, , ,none, ,strongly_agree,agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1TiivXQxEDl3GpMJGBOt16D112qR896xK,uuid:9cca8bc0-6b4b-432f-8e1d-376cd719d310
13/01/22 11:07,13/01/22 11:19,13/01/22, ,yes,"-0.5404686,39.6707961",93.2,4.25,owino,garissa,bour_algy,male,29 to 39,primary,laborer, ,beyond_20 years,yes,attendant, ,group,1991_2000,less_1km,More_20Ha,agriculture, ,"mangoes, lemons, vegetable, bananas, melon, others",Guava,yes,destroy_crops, ,"crops, water", ,dry,"dawn, dusk, night",no_change,total_loss,1200kgs,Less,extremely_important,yes,"fence, guard, fire, propellas", ,moderately,extremely, ,moderately, ,moderately, ,Prevent entry to some levels, ,Chase away but they still return, , , ,Giraffe never approach fire, , , ,Indicate pre5of human, , , ,yes,Increase guards,extreme_interest,Increase live guard,"available, easy_use", ,financial_constraints, ,farmers_association, ,"training, information", ,farmer, ,afternoon_weekend,saturday,chief_office, ,yes, , ,kws,"phone, verbally_in-person", ,yes,yes,moderately_satisfied,prevention, ,yes,"conservation_org, community_meeting", ,extreme_interest,"community_meeting, conservation_org", ,conservation_org, ,yes,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree, , , , ,yes,NGOs,yes,ggc, ,kws, ,strongly_agree,strongly_agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1wHx4phfkA9BtuSKDj87N8gg7KEkwEZGR,uuid:98ae4158-8469-415a-892c-b474d24b7731
13/01/22 11:34,13/01/22 11:58,13/01/22, ,yes,"-0.5424605,39.6700327",90.2,4.5,owino,garissa,bour_algy,male,40 to 49,informal,"farmer, laborer", ,beyond_20 years,yes,owner,purchased,individual,1991_2000,less_1km,less_5Ha,agriculture, ,"mangoes, lemons, melon, others",Guava,yes,destroy_crops, ,"crops, water, river", ,dry,"dawn, dusk, night",increase,partial_loss,5 picks ups,3 pick ups,extremely_important,yes,"fence, guard, propellas", ,moderately,Highly, , , ,moderately, ,Effective to some level but porous, ,Chase them away, , , , , , , ,Simulate human presence, , , ,yes,Use better fence,extreme_interest,Wire fencing,"neighbour_uses, available, kws_use", ,"expensive_equipment, financial_constraints", ,Indivudually, ,"information, financial_support, training", ,"conservation_org, farmer, local_govt", ,morning_weekend,saturday,farm, ,yes, , ,kws,"verbally_in-person, phone", ,yes,yes,moderately_satisfied,"prevention, compensation", ,yes,"conservation_org, community_meeting", ,extreme_interest,"conservation_org, community_meeting", ,family, ,yes,strongly_agree,strongly_agree,strongly_agree,agree,strongly_agree, , , , ,no, ,no, , ,"kws, others",Sanctuary guards,strongly_agree,strongly_agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1hScINxCjcanhGTQ_VtjS1U85YwCvWOQT,uuid:faf733ea-fab5-45a3-8d09-e73d88cc972a
13/01/22 12:06,13/01/22 12:34,13/01/22, ,yes,"-0.5424251,39.6704923",107.8,4.1,owino,garissa,bour_algy,male,40 to 49,informal,laborer, ,more_than_5_but_less_10 years,yes,attendant, ,group,2001_2010,less_1km,less_5Ha,agriculture, ,"mangoes, lemons, others",Guava,yes,destroy_crops, ,"crops, water", ,dry,"night, dawn, dusk",increase,partial_loss,2 tonne,They don't harvest to sell just for substances,extremely_important,yes,"fence, guard, fire, others, propellas",Hitting vessels to scare them,moderately,moderately, ,Highly, ,Highly,Highly,Prevent entry nbut often break through, ,Chase giraffe, , , ,Giraffe fear fire, , , ,Simulate presence of human, ,Sound indicate human presence, ,no, ,no_interest, , , ,accustomed_to_current_methods, ,"Indivudually, farmers_association", ,permission, ,conservation_org, ,morning_weekdays,friday,chief_office, ,no,nothing_happens, , , , ,yes,no,not_satisfied,prevention, ,no, , ,no_interest, , ,owner, ,yes,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree, , , , ,no, ,no, , ,kws, ,strongly_agree,strongly_agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1gcZXv2xrpR_kNWx1cuftt8UbrdbLCqw8,uuid:d537e67f-dbec-4190-9a20-9a1f23e01eba
18/01/22 10:18,18/01/22 11:03,18/01/22, ,yes,"-0.5741552,39.6889121",223.9,4.866,owino,garissa,jarirot,male,29 to 39,informal,farmer, ,more_than_5_but_less_10 years,yes,owner,first_come,group,2011_2020,less_1km,less_5Ha,agriculture, ,"mangoes, bananas, lemons", ,yes,destroy_crops, ,"crops, river", ,dry,"night, dawn",don't_know,partial_loss,Not sure variable, ,extremely_important,yes,"fence, guard, propellas, fire", ,not,Highly, ,moderately, ,Highly, , ,They jump over or break through,Chase them usually with flashlight, , , ,They fear fire, , , ,They make noise simulating human presence, , , ,yes,Use higher fence,no_interest, , , ,"accustomed_to_current_methods, financial_constraints", ,farmers_association, ,"information, training", ,"conservation_org, local_govt, farmer", ,morning_weekend,sunday,farm, ,no,nothing_happens, , , , ,no, , ,prevention, ,no, , ,extreme_interest,radio, ,"family, conservation_org", ,yes,strongly_agree,strongly_agree,strongly_agree,strongly_agree,agree, , , , ,yes,individual,yes,ggc, ,kws, ,strongly_agree,agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1K5QPfyBNeztAjeJikBw7vR1qA3_OmwcH,uuid:3ba38189-6b33-4107-9d50-af069f9e7f6d
20/01/22 08:22,20/01/22 08:40,20/01/22, ,yes,"-0.5965446,39.7245584",105.1,2.82,owino,garissa,awarot,male,50 to 59,primary,laborer, ,beyond_20 years,yes,attendant, ,individual,2001_2010,less_1km,less_5Ha,agriculture, ,"mangoes, lemons, others",Guava,yes,destroy_crops, ,crops, ,dry,"dawn, dusk, night",increase,total_loss,No idea, ,extremely_important,yes,"fence, guard, fire, propellas", ,not,Highly, ,not, ,moderately, , ,They break through fences,Chase them away but they return, , , , ,They are used to fire, , ,In addition to human this can help, , , ,no, ,extreme_interest,Block wall fence,"neighbour_uses, easy_use", ,"expensive_equipment, financial_constraints", ,"government_institutions, ngss", ,"information, financial_support, training", ,conservation_org, ,morning_weekend,saturday,school, ,yes, , ,kws,phone, ,yes,no,not_satisfied,prevention, ,no, , ,extreme_interest,"radio, community_meeting, conservation_org", ,owner, ,yes,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree, , , , ,yes,NGOs,yes,ggc, ,kws, ,strongly_agree,strongly_agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1tapuuJiWKhOd41Qt8MojEnWfUlEEwE0C,uuid:760f19dc-d0ce-4da2-aca1-3e5bea16bbe4
20/01/22 08:53,20/01/22 09:13,20/01/22, ,yes,"-0.5962378,39.7268887",109.8,4.533,owino,garissa,awarot,female,18 to 28,secondary,farmer, ,more than_10_but_less_15_years,yes,owner,govt_issued,public,1991_2000,less_1km,less_5Ha,agriculture, ,"mangoes, bananas, melon", ,yes,destroy_crops, ,"crops, river", ,dry,night,don't_know,partial_loss,Not sure, ,very_important,yes,"fence, guard, guard_dog, fire", ,moderately,extremely,Highly,moderately, , , ,They break through, ,Chases them with flashlight, ,Make noise and alert liveg uard, ,They come even when you light fire, , , , , , , ,yes,Install better fence,moderate_interest,Fencing,easy_use, ,lack_knowledge, ,government_institutions, ,information, ,farmer, ,afternoon_weekend,saturday,school, ,yes, , ,chief_office,verbally_in-person, ,yes,no,not_satisfied,compensation, ,no, , ,slight_interest,radio, ,family, ,yes,strongly_agree,agree,strongly_agree,strongly_disagree,strongly_agree, , , , ,yes,community,yes,ggc, ,kws, ,agree,no_opinion,agree,strongly_agree, ,https://drive.google.com/open?id=1KoBLouDPCtoV72CCWp1eDetYLNxhxGgh,uuid:84222e40-5196-4e31-9a29-c6982cbe6e9e
20/01/22 09:21,20/01/22 09:44,20/01/22, ,yes,"-0.5968166,39.7262119",107.9,5,owino,garissa,awarot,male,60 or older,informal,farmer, ,beyond_20 years,yes,owner,first_come,community,before_1980s,less_1km,less_5Ha,agriculture, ,"bananas, mangoes", ,yes,destroy_crops, ,crops, ,dry,"dawn, dusk, night",increase,total_loss,Not sure, ,very_important,yes,"fence, guard, guard_dog, fire", ,not,Highly,not,moderately, , , , ,They break through,They chase them away, , ,Giraffe is not afraid of dogs,Giraffe is afraid of fire, , , , , , , ,no, ,no_interest, , , ,"expensive_equipment, don't_know_other_methods", ,government_institutions, ,information, ,local_govt, ,morning_weekend,saturday,school, ,yes, , ,kws,phone, ,yes,no,not_satisfied,compensation, ,no, , ,extreme_interest,radio, ,family, ,yes,strongly_agree,agree,strongly_agree,agree,strongly_agree, , , , ,no, ,yes,ggc, ,kws, ,strongly_agree,agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=11nPm_ajHotlYV6EDYeactRdDrVengADq,uuid:602b0148-9161-4c60-90c7-b221ac264f24
23/01/22 08:57,23/01/22 09:25,23/01/22, ,yes,"-0.5962472,39.7605972",118.7,4.3,owino,garissa,bula_bakari,male,60 or older,informal,farmer, ,beyond_20 years,yes,owner,first_come,community,before_1980s,less_1km,More_20Ha,"agriculture, grazing", ,mangoes, ,yes,destroy_crops, ,"crops, river", ,dry,"day, night, dusk, dawn",increase,partial_loss,Not sure, ,extremely_important,yes,"fence, guard, fire, guard_dog", ,not,Highly,not,not, , , , ,They break through,They chase them, , ,Giraffe are not afraid of giraffe, ,It just help the guard see them but nothing more, , , , , , ,yes,Wire mesh,extreme_interest,Wire measure,"neighbour_uses, available, easy_use", ,"expensive_equipment, financial_constraints", ,"government_institutions, farmers_association, Indivudually, ngss", ,"information, training, financial_support, technical_support", ,"conservation_org, local_govt", ,morning_weekdays,monday,chief_office, ,yes, , ,kws,"verbally_in-person, phone", ,yes,no,not_satisfied,compensation, ,no, , ,extreme_interest,"radio, community_meeting, conservation_org", ,"conservation_org, family", ,yes,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree, , , , ,yes,NGOs,no, , ,kws, ,strongly_agree,strongly_agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1wnNBUbzBVqA8p6EIijYkLJ4z3GelI_UY,uuid:af81db36-d311-47d1-ac09-9943b0f53e27
23/01/22 10:03,23/01/22 10:20,23/01/22, ,yes,"-0.6031339,39.7608208",98.9,4.4,owino,garissa,bula_bakari,male,29 to 39,secondary,laborer, ,less_than_5_years,no,attendant, ,individual,don't know,less_1km,less_5Ha,agriculture, ,"mangoes, vegetable, lemons", ,yes,destroy_crops, ,crops, ,dry,night,don't_know,total_loss,Don't know, ,extremely_important,yes,"fence, guard, fire", ,not,Highly, ,not, , , , ,They break through or jump over,They chase them using flashlight, , , , ,They come even where there is fire, , , , , , ,yes,Wire fencing,extreme_interest,Wire fencing,"neighbour_uses, available, easy_use", ,"expensive_equipment, financial_constraints", ,Indivudually, ,"information, training", ,"farmer, local_govt, conservation_org", ,afternoon_weekend,sunday,school, ,yes, , ,kws,verbally_in-person, ,yes,no,not_satisfied,compensation, ,no, , ,extreme_interest,"community_meeting, radio", ,owner, ,no, , , , , ,strongly_agree,strongly_agree,strongly_agree,strongly_agree,no, ,no, , ,kws, ,strongly_agree,strongly_agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1_Js3-eXT7ZHmFl6FTpMtNHHsjMd2frfM,uuid:199b6dbc-a428-43ad-8e7d-98da6b220220
23/01/22 10:38,23/01/22 10:49,23/01/22, ,yes,"-0.6026012,39.7606737",58.7,4.8,owino,garissa,bula_bakari,male,50 to 59,primary,farmer, ,beyond_20 years,yes,owner,first_come,community,1991_2000,less_1km,less_5Ha,agriculture, ,mangoes, ,yes,destroy_crops, ,crops, ,dry,night,increase,partial_loss,Not sure, ,extremely_important,yes,"fence, guard, fire", ,not,extremely, ,Highly, , , , ,They break through,Chases them away, , , ,They think there is human presence, , , , , , , ,yes,Wire fencing,extreme_interest,Fencing with wire,"neighbour_uses, available, easy_use", ,"expensive_equipment, financial_constraints", ,"government_institutions, Indivudually", ,financial_support, ,conservation_org, ,morning_weekend,saturday,farm, ,no,nothing_happens, , , , ,no, , ,prevention, ,no, , ,extreme_interest,"conservation_org, community_meeting", ,conservation_org, ,yes,strongly_agree,strongly_agree,strongly_agree,agree,strongly_agree, , , , ,no, ,no, , ,kws, ,strongly_agree,agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1i8Y_xicFBqXXEFXjlqX5L-s37F7Y7_Jo,uuid:635cf1d1-59ee-4e31-88e9-0c59e8e1c55c
08/02/22 17:06,08/02/22 17:37,08/02/22, ,yes,"-0.3729429,39.6080429",143,5.25,sahal,garissa,raya,male,50 to 59,college,laborer, ,beyond_20 years,yes,owner,first_come,community,1991_2000,beyond_5km,less_5Ha,agriculture, ,"mangoes, lemons, bananas", ,yes,"destroy_property, destroy_crops", ,crops, ,dry,"dusk, night",increase,partial_loss,20 boxes,7 to 8 boxes,very_important,yes,"fence, guard, fire", ,moderately,Highly, ,moderately, , , ,Not that much effective to some extent, ,The are always alert to chase them away, , , , , , , , , , , ,yes,If helped financially increase the no. Of guards and impeove the fencing to brick wall,extreme_interest,Construction of brick walls,others,Has proved to be effective in some areas,financial_constraints, ,farmers_association, ,"information, technical_support, financial_support, training, permission", ,"farmer, local_govt, conservation_org", ,morning_weekend,sunday,farm, ,yes, , ,"farmers_association, kws, police_station, chief_office","verbally_in-person, phone", ,yes,no,not_satisfied,"compensation, prevention", ,no, , ,extreme_interest,"radio, community_meeting", ,others,Farm members,yes,no_opinion,no_opinion,strongly_agree,disagree,agree, , , , ,no, ,yes,"ggc, ihcc", ,"kws, hcp", ,agree,agree,disagree,agree, ,https://drive.google.com/open?id=1cq9NC72dOlpAA3wOvxcYYPh_t4JFoSNE,uuid:26ac1322-6664-41e4-9e79-d8381b6af026
09/02/22 10:15,09/02/22 10:45,09/02/22, ,yes,"-0.6117036,39.7824953",118.4194336,4.898,ifra,garissa,bour_algy,male,60 or older,informal,"pastoralist, farmer, others",Businessman,beyond_20 years,yes,owner,first_come,group,1991_2000,more_than_1km_but_less_than_2km,less_5Ha,"agriculture, grazing", ,"melon, lemons, mangoes, others",Guava,yes,"destroy_crops, destroy_property", ,"crops, river", ,dry,dusk,increase,partial_loss,Don't know,na,very_important,yes,guard, , ,not, , , , , , , , ,Giraffe still invade the farm, , , , , , , , , , ,yes,Concrete fence,no_interest, , , ,"expensive_equipment, lack_knowledge, financial_constraints", ,"farmers_association, government_institutions", ,"information, technical_support, financial_support, training", ,"conservation_org, local_govt", ,morning_weekdays,saturday,farm, ,no,nothing_happens, , , , ,no, , ,"prevention, compensation", ,no, , ,moderate_interest,radio, ,family, ,yes,agree,agree,no_opinion,strongly_agree,disagree, , , , ,no, ,yes,ggc, ,kws, ,agree,agree,disagree,agree, ,https://drive.google.com/open?id=1qXAWQSYyyElCImKshVDIiTBK3bmi92TS,uuid:a8358c2c-df06-4c4a-b297-71483bd2a942
09/02/22 10:46,09/02/22 11:03,09/02/22, ,yes,"-0.6117341,39.7825797",101.6140137,4.347,ifra,garissa,korakora,male,50 to 59,informal,"pastoralist, farmer", ,beyond_20 years,yes,owner,inherited,group,before_1980s,less_1km,less_5Ha,"agriculture, grazing", ,"mangoes, lemons, others",Guava,yes,"destroy_crops, destroy_property, spread_diseases", ,"crops, water", ,dry,dusk,increase,partial_loss,Don't know,na,moderately_important,yes,"fence, fire, propellas", ,not, , ,not, ,moderately, , ,Giraffe destroys the fence, , , , , ,Still invade, , ,Reduce Giraffe invasion, , , ,no, ,no_interest, , , ,"expensive_equipment, financial_constraints, lack_knowledge", ,"farmers_association, government_institutions, ngss", ,"information, technical_support, training, financial_support", ,"conservation_org, local_govt, farmer", ,morning_weekdays,sunday,farm, ,no,I_don't_know_where, , , , ,no, , ,prevention, ,no, , ,extreme_interest,community_meeting, ,family, ,yes,strongly_agree,strongly_agree,agree,agree,strongly_agree, , , , ,no, ,yes,"anr, ggc", ,kws, ,strongly_agree,strongly_agree,disagree,strongly_agree, ,https://drive.google.com/open?id=1fPywYQQM54t2ny2hSpTvXxZQ8YuwLCcX,uuid:cf91fed4-85a8-416c-8ba2-2a69281c27bf
09/02/22 11:06,09/02/22 11:27,09/02/22, ,yes,"-0.6113059,39.7819478",92.03973389,3.996,ifra,garissa,korakora,male,29 to 39,informal,"pastoralist, farmer", ,beyond_20 years,yes,owner,inherited,individual,2001_2010,more_than_1km_but_less_than_2km,less_5Ha,"agriculture, grazing", ,"melon, lemons, bananas, mangoes, vegetable", ,yes,"destroy_crops, destroy_property, spread_diseases", ,"crops, water", ,all_year_round,"dusk, night",increase,partial_loss,Don't know,na,very_important,yes,"propellas, guard", , ,not, , , ,moderately, , , , ,Giraffe don't fear live guard, , , , , , ,They thing it is trap, , , ,no, ,slight_interest,Pitfall to be use around the farm,easy_use, ,financial_constraints, ,"ngss, government_institutions, farmers_association, Indivudually", ,"information, technical_support, financial_support", ,"conservation_org, local_govt", ,morning_weekdays,sunday,farm, ,no,I_don't_know_where, , , , ,no, , ,"compensation, prevention", ,no, , ,extreme_interest,community_meeting, ,"family, others",Farm association,yes,strongly_agree,agree,agree,strongly_agree,strongly_agree, , , , ,no, ,yes,ggc, ,kws, ,strongly_agree,strongly_agree,strongly_agree,strongly_agree, ,https://drive.google.com/open?id=1sYoWvVtv8AwDbcmTrn8D44nUUAQsh6yt,uuid:8dfb28bc-ae5b-4695-88e5-bf5556dbd7ad
09/02/22 11:30,09/02/22 11:49,09/02/22, ,yes,"-0.6110674,39.7816539",98.32446289,3.85,ifra,garissa,korakora,female,40 to 49,informal,"farmer, pastoralist", ,beyond_20 years,yes,owner,first_come,group,1981_1990s,less_1km,less_5Ha,"agriculture, grazing", ,"mangoes, lemons", ,yes,destroy_crops, ,crops, ,dry,night,increase,partial_loss,Don't know,na,moderately_important,yes,fence, ,not, , , , , , , ,Still invade the farm, , , , , , , , , , , , ,no, ,moderate_interest,Concrete fence,others,Heard it is effective,"expensive_equipment, financial_constraints", ,"farmers_association, government_institutions, Indivudually", ,"information, technical_support, financial_support, training", ,"conservation_org, farmer", ,morning_weekdays,saturday,farm, ,no,"nothing_happens, I_don't_know_where", , , , ,no, , ,prevention, ,no, , ,extreme_interest,community_meeting, ,family, ,yes,strongly_agree,strongly_agree,agree,agree,strongly_agree, , , , ,no, ,no, , ,kws, ,agree,agree,disagree,agree, ,https://drive.google.com/open?id=1aEBcaOgl7D5pGfy3YPYf0BnCNVgm36gG,uuid:f342491a-3422-447e-bdc6-8eda4733c06a
09/02/22 11:55,09/02/22 12:10,09/02/22, ,yes,"-0.6117058,39.7813713",97.97277832,4.288,ifra,garissa,korakora,male,29 to 39,college,farmer, ,beyond_20 years,yes,owner,inherited,group,2011_2020,less_1km,less_5Ha,"agriculture, grazing", ,"lemons, melon, vegetable", ,no, , , , , , , , ,Don't Know, ,very_important,yes,fence, ,moderately, , , , , , ,Giraffe don't often come, , , , , , , , , , , , , ,yes,Concrete fence,no_interest, , , ,don't_know_other_methods, ,"government_institutions, Indivudually, farmers_association", ,information, ,"conservation_org, farmer", ,morning_weekdays,friday,chief_office, ,yes, , ,"kws, chief_office",verbally_in-person, ,no, , ,prevention, ,no, , ,extreme_interest,community_meeting, ,family, ,yes,strongly_agree,strongly_agree,strongly_agree,agree,strongly_agree, , , , ,no, ,no, , ,kws, ,strongly_agree,strongly_agree,agree,agree, ,https://drive.google.com/open?id=1O-Nv8CBcHJwDRSBOy1ArsJ-NbSXNh0l3,uuid:cc7e1b7c-d080-410b-95b6-d7ced9906713
09/02/22 12:35,09/02/22 12:55,09/02/22, ,yes,"-0.6116504,39.7835506",97.56005859,4.959,ifra,garissa,korakora,female,50 to 59,informal,farmer, ,beyond_20 years,yes,owner,first_come,group,2001_2010,less_1km,less_5Ha,"agriculture, grazing", ,"mangoes, lemons, melon, vegetable, others",Pawpaw,yes,"destroy_crops, destroy_property", ,"crops, water", ,dry,"dusk, night",increase,partial_loss,Don't know,NA,extremely_important,yes,"fence, propellas", ,moderately, , , , ,moderately, ,It's reduce by small chance, , , , , , , , , ,Act as a trap, , , ,no, ,moderate_interest,Wire fence,neighbour_uses, ,financial_constraints, ,"farmers_association, government_institutions, ngss", ,"information, financial_support", ,"farmer, conservation_org", ,morning_weekdays,monday,school, ,no,nothing_happens, , , , ,no, , ,prevention, ,no, , ,extreme_interest,community_meeting, ,family, ,yes,strongly_agree,strongly_agree,no_opinion,strongly_agree,strongly_agree, , , , ,no, ,no, , ,kws, ,strongly_agree,strongly_agree,disagree,agree, ,https://drive.google.com/open?id=1vY_tsyztxm0hk-E6Aj9-ZuXdY_r6uQWJ,uuid:e9e8cc62-80d7-4852-b5ec-c28b47c115df
07/02/22 09:25,07/02/22 09:59,07/02/22, ,yes,"-0.6256348,39.7885019",149.5,4.94,owino,garissa,korakora,male,50 to 59,informal,"farmer, government_employee", ,beyond_20 years,yes,owner,inherited,community,before_1980s,more_than_2km_but_less_than_3km,16_20Ha,agriculture, ,"mangoes, bananas, lemons, melon, vegetable, others",Guava,yes,"destroy_crops, threaten_human, destroy_property", ,"crops, river", ,dry,"dawn, dusk, night",increase,partial_loss,Na,Na,extremely_important,yes,"fence, guard, fire", ,not,moderately, ,not, , , , ,Giraffes break Break through fences since it is live fence,They can not always be around, , , , ,They come regardless, , , , , , ,no, ,slight_interest,Electictic fence,neighbour_uses, ,"expensive_equipment, financial_constraints", ,government_institutions, ,"information, training", ,conservation_org, ,morning_weekend,sunday,farm, ,yes, , ,"kws, chief_office",verbally_in-person, ,yes,no,not_satisfied,prevention, ,no, , ,extreme_interest,"community_meeting, conservation_org", ,conservation_org, ,no, , , , , ,strongly_agree,strongly_agree,strongly_agree,agree,no, ,yes,ggc, ,kws, ,strongly_agree,agree,strongly_agree,no_opinion, ,https://drive.google.com/open?id=16Bf5pegwlamRKFMWvBLFDip4TC2TITQm,uuid:96f8f462-465b-47cd-9084-38267a3f934a
07/02/22 09:59,07/02/22 10:31,07/02/22, ,yes,"-0.6255214,39.788396",94,5,owino,garissa,korakora,male,50 to 59,informal,"farmer, pastoralist", ,beyond_20 years,yes,owner,inherited,community,before_1980s,more_than_2km_but_less_than_3km,6_10Ha,agriculture, ,"mangoes, others, lemons, vegetable",Guava,yes,"destroy_crops, destroy_property", ,"crops, water, river", ,dry,"dawn, dusk, night",increase,partial_loss,Na,Na,very_important,yes,"fence, propellas, guard, fire", ,not,Highly, ,not, ,moderately, , ,It is live fence that giraffes can breakthrough,Only when they actively chase the and not sleep, , , , ,They still come even pass close to fire, , ,Giraffes that are not familiar run when they hear this but those used to it stay, , , ,yes,Fencing well,extreme_interest,Wall Fencing,easy_use, ,"expensive_equipment, financial_constraints", ,farmers_association, ,"financial_support, information", ,conservation_org, ,morning_weekend,sunday,farm, ,yes, , ,kws,verbally_in-person, ,yes,no,not_satisfied,prevention, ,no, , ,extreme_interest,community_meeting, ,conservation_org, ,yes,strongly_agree,strongly_agree,agree,agree,agree, , , , ,no, ,yes,ggc, ,kws, ,agree,strongly_agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1r4xy02YLpaE5VYiXrxtV0u1FaoghwT8q,uuid:52ae0991-8885-44e1-a68f-f76eaac294ec
